date,nov_load,ev_load,cov_load,orig_data
2022-01-08,1662415437753113.8,401102375201654.75,110592844925492.52,NA
2022-01-09,1605355804209637.5,396318589992283,111028740927636.53,TRUE
2022-01-10,1564695430451370.8,396926088215555.5,111663048080587.38,NA
2022-01-11,1540434316478313.5,402924869871472.2,112495766384345.06,TRUE
2022-01-12,1505725638204008.8,404303026459024.75,113109951966232.86,NA
2022-01-13,1460569395628456.2,401060557978213.25,113505604826250.78,TRUE
2022-01-14,1429441000659458.5,399342993027258.75,115067738277265.95,NA
2022-01-15,1391114790270862,389389539816231.94,114373443712633.31,TRUE
2022-01-16,1336287502744576.2,370618933895117.4,109872836671032.81,NA
2022-01-17,1282165541334724,352197435637204.9,107119289769206.77,TRUE
2022-01-18,1230765527036650,333190742741753.2,106484843895847.84,NA
2022-01-19,1194371247466890.8,317834136941257.5,105424708385239.22,TRUE
2022-01-20,1175664086204985.5,307813545479296.44,104756316737561.64,NA
2022-01-21,1176115771348437,304575895313728.1,105838965452086.95,TRUE
2022-01-22,1170864161658545.5,302605670512962.94,106410634218910.67,NA
2022-01-23,1137581888763919.2,293485130925873.2,104434192866259.67,TRUE
2022-01-24,1105859103808977.6,287444651717410.1,101424903164918.17,NA
2022-01-25,1091597270768114.8,283365850582270.8,99242251907473.56,TRUE
2022-01-26,1083221983116409,277269473833841.88,97980860482881.19,NA
2022-01-27,1069214401208529.8,277222216476476.62,97127411757403.55,TRUE
2022-01-28,1065357794452204,280005825956224.25,97177093795542.2,NA
2022-01-29,1072620814011602.8,279666087031866.6,97834302824766.2,TRUE
2022-01-30,1075980523229739.6,286391439911457.06,98018136924431.25,NA
2022-01-31,1066277499257554,297126566581932.94,97571779385532.45,TRUE
2022-02-01,1045551498695549.2,300560696082760.75,97088153164519.83,NA
2022-02-02,1040649345630182.5,306705736914949,96984202134070.11,TRUE
2022-02-03,1044229747467172.9,311601953848678.5,97603647410500.47,NA
2022-02-04,1031817292298718,309103818285728.25,97561475680943.75,TRUE
2022-02-05,1018497698077708.6,307002809841822.06,96857686945399.98,NA
2022-02-06,1013574226522234.8,305880192966975.4,97042165665189.2,TRUE
2022-02-07,1006417296338530.6,306694328918512.6,97026116143561.92,NA
2022-02-08,995010286531250.9,310379519997175,96437497491825.47,TRUE
2022-02-09,979003814396275.25,310947060446300.4,96004668495667.95,NA
2022-02-10,955716496354064.5,306711023022310,94910195654908.6,TRUE
2022-02-11,932039825470948.6,301466868989010.94,93010150285797.625,NA
2022-02-12,932835942985627.9,300730114277992.9,92566552698239.53,TRUE
2022-02-13,954518724535594.25,309925761959784.9,94440663772682.89,NA
2022-02-14,967498018976428.9,318823436869435.8,97117221738343.5,TRUE
2022-02-15,999048880389495.6,326943597109991.2,99519974032510.36,NA
2022-02-16,1060745715299716.5,338265496368064.4,101554299266228.11,TRUE
2022-02-17,1109552372950754.5,346718766128385.9,103404218872131.1,NA
2022-02-18,1129685583934882.5,355521658944906.6,104574544785717.75,TRUE
2022-02-19,1137882364704870.8,359434458852470.8,106836841274639.66,NA
2022-02-20,1149165651917705.2,348268725643025.06,111272010259541.06,TRUE
2022-02-21,1147841128347618.2,329139319314238.9,116929489862983.86,NA
2022-02-22,1131869037394105.8,313357010826645.56,123216357128517.97,TRUE
2022-02-23,1142263058898571,300911100064567.94,129457006856183.5,NA
2022-02-24,1186364485455294.8,295761322257825.06,135307717929663.3,TRUE
2022-02-25,1228612178759934.2,298911480094534,140704985636723.48,NA
2022-02-26,1253920420859598.5,302570093958970.94,145648809977364.1,TRUE
2022-02-27,1352191483024456.8,307162998761034.6,152110496606399.9,NA
2022-02-28,1534054946548275,311731833243400.7,161178841220580.5,TRUE
2022-03-01,1638050801508934.2,316517255704235.2,170768844505276.47,NA
2022-03-02,1664528430610555,327507971900200.3,180152147674799.8,TRUE
2022-03-03,1697018870074520.8,339963777697600.25,190544372725635.97,NA
2022-03-04,1728630626834500.8,350089211832627.8,202089448341534.78,TRUE
2022-03-05,1756608758727434.5,358232390451444.1,216132970675949.44,NA
2022-03-06,1784539390115830.2,358968310483519.94,231813678848431.34,TRUE
2022-03-07,1822494271978088.5,360322103611342.4,246077927705270.5,NA
2022-03-08,1843198350232845.8,362773311731865.8,260001969809177.94,TRUE
2022-03-09,1808318880226681.5,352716061140722.8,269053558752445.2,NA
2022-03-10,1760892012715932.5,336220720353182.7,273048673102437.94,TRUE
2022-03-11,1752294590725417,327795460254189.8,279655835235005.16,NA
2022-03-12,1765789597802364.5,332679996808899.94,287103480882495.25,TRUE
2022-03-13,1769255457258073,347938151132110.3,291858770306829.5,NA
2022-03-14,1778386486318310,366455063226151.5,294872265385445.94,TRUE
2022-03-15,1797008847639998.5,376928831565541.94,295371465636416.5,NA
2022-03-16,1784108861381735.5,379370156265958.8,294031976259701,TRUE
2022-03-17,1768506852129257,389798770673471.56,293381265629502.7,NA
2022-03-18,1785763958186905.8,407210872099963.1,293482838458055.44,TRUE
2022-03-19,1785304182196665.5,411309192901463.7,290241921211969.25,NA
2022-03-20,1677225252888367.2,401667898168074.6,281687208236429.44,TRUE
2022-03-21,1516400833316974.2,393053166716117.1,272666078201891.2,NA
2022-03-22,1464290933404605,385224340247425.06,265263530422983.84,TRUE
2022-03-23,1469161711340773.5,372935339757802.1,256692011615818.25,NA
2022-03-24,1447482130904096.5,360926369380944.2,245735899783908.88,TRUE
2022-03-25,1447227405845869.5,355686298019572.25,235645740705414.22,NA
2022-03-26,1471152478329152.8,356867009527525.5,225075938226881.12,TRUE
2022-03-27,1498535907339638.5,365589829587199.06,211606536344798.94,NA
2022-03-28,1519305941898925.2,373829626516105.94,198291180212877.7,TRUE
2022-03-29,1496047858531098.8,367826908940495.56,183475434531146.47,NA
2022-03-30,1467094401889579.2,361187550564735.56,171691545707313.75,TRUE
2022-03-31,1488267478943704.5,365780830257581.06,166888372331907.03,NA
2022-04-01,1508190246668655.8,367098577134087.75,161397392029077.25,TRUE
2022-04-02,1494233990277476,358385296438487.6,152343894076176.3,NA
2022-04-03,1478520286458867.5,342577167055983.44,143260718211282.97,TRUE
2022-04-04,1472699659953172.2,321336894956847.25,135037585410575.9,NA
2022-04-05,1472945948103467.8,305966381666560.6,128446996155983.25,TRUE
2022-04-06,1471788656798736.8,300362243740306.6,123095626616752.11,NA
2022-04-07,1440407461453244,288504747832015.75,116456008418679.3,TRUE
2022-04-08,1412055973600794,269905240461386.84,109600620010357.4,NA
2022-04-09,1437310190599403,264860989272389.53,106624234925176.28,TRUE
2022-04-10,1481049708324438.2,272568529349263.16,106984792084814.17,NA
2022-04-11,1488400863720936.5,278261681875686.4,105834912818815.8,TRUE
2022-04-12,1460648208483016.5,280330224213541.78,102891287644919.05,NA
2022-04-13,1449525584421164.8,284020235367025.7,100941469847013.08,TRUE
2022-04-14,1482383863782143,292409716763682,100429142842621.12,NA
2022-04-15,1511247832814656,299009799500789.6,98103760853584.625,TRUE
2022-04-16,1506107267601838,301478380829904.6,93785423906059.81,NA
2022-04-17,1487683609157997.5,298694135068631.75,89894088003557.28,TRUE
2022-04-18,1456948252016148.8,286403954986323.94,86032781651633.3,NA
2022-04-19,1451315919652206.5,278367331956731.7,83855940150258.72,TRUE
2022-04-20,1486358242625195,280736533944938,83676569677493,NA
2022-04-21,1506253313965777.2,281642282082187.75,81545811642808.7,TRUE
2022-04-22,1538531755544814,284732341293513.9,78525011819257.81,NA
2022-04-23,1615822282149262.8,296762206334684.5,77488880929488.47,TRUE
2022-04-24,1648831643783001,306703197160662.1,75607958725440.84,NA
2022-04-25,1688644025645355.8,319913291965244.25,74230969691503.66,TRUE
2022-04-26,1718967144453874.8,337554375333104.1,72796742725410.05,NA
2022-04-27,1747271494319575,355729830709058.6,71698601657912.9,TRUE
2022-04-28,1794962566083258.5,368977535997870.9,70899717458783.08,NA
2022-04-29,1828786748211120.5,377786144679842.2,69327611679427.97,TRUE
2022-04-30,1829224940032574,385948034256909.1,67258296588505.8,NA
2022-05-01,1831397545672252.8,394266669644832.3,65233833264338.32,TRUE
2022-05-02,1830321570361780,399228247384866.6,63108671156370.42,NA
2022-05-03,1824712462407037,402442990115129.44,61166119746864.21,TRUE
2022-05-04,1830496259101916.8,406692463620706.56,59287638231810.99,TRUE
2022-05-05,1820322088199657.2,408898666474054.06,57029543193687.55,TRUE
2022-05-06,1806090634942425,409919118126548.7,55058473301193.95,NA
2022-05-07,1817812123247085.5,412095921326634.4,53554328528174.02,TRUE
2022-05-08,1824916229012757,417518826617628.3,51788847399869.23,NA
2022-05-09,1826431557706425,430440941230177.6,50159001410723.305,TRUE
2022-05-10,1842917938814813,451361457166413.3,48869349838197.055,NA
2022-05-11,1858803741778896.2,474128106461252.44,47606886504231.03,TRUE
2022-05-12,1857190859168403.5,495745991499767.2,46340220207953.12,NA
2022-05-13,1810548669112473.8,512567347356924.56,44008005176311.305,TRUE
2022-05-14,1728454632160028.2,522418447266105.94,40849621057205.56,NA
2022-05-15,1700201998307190.5,536327971272348.9,39694528098695.71,TRUE
2022-05-16,1668942513550944,545986134794204.5,38451652952194.37,NA
2022-05-17,1650968461173741.5,550231053246999.56,37682166719968.4,TRUE
2022-05-18,1625368118973030.8,544615225659910.44,36687484790068.64,NA
2022-05-19,1570735996108009.8,534600774128173.94,35504436192724.27,TRUE
2022-05-20,1526410879190450.5,537212073965165.1,35564988044792.74,NA
2022-05-21,1511911868890940,548656747668947.56,36593128077615.85,TRUE
2022-05-22,1499163364120540.2,550946736741009.06,37341689846649.54,NA
2022-05-23,1493148359647627,547595844640094.75,37956223902448.92,TRUE
2022-05-24,1494090962068635.5,546836118150662.25,39341848636289.41,NA
2022-05-25,1486065134089672.2,545885991487625.9,41617104852179.69,TRUE
2022-05-26,1476436858670105.8,544759603559777.9,43717734511052.01,NA
2022-05-27,1453305450567769,542599434915741.56,44977098944206.26,TRUE
2022-05-28,1411315233717531,543957398035376.4,46297861218141.664,NA
2022-05-29,1381036532220274.5,546743742375365.06,48408282807616.766,TRUE
2022-05-30,1366425746111657,547338876261023.2,50820055460811.8,NA
2022-05-31,1346923045904954.8,545243607690219.7,53328619900265.98,TRUE
2022-06-01,1325302516071416.8,537614381178274.06,55642083759033.07,NA
2022-06-02,1318462264041314.5,527446094340114.06,57791838237985.18,TRUE
2022-06-03,1335860791617921.8,522132688858557,60876342725665.836,NA
2022-06-04,1367920638252317.2,523847891500221.4,64656217574175.06,TRUE
2022-06-05,1395885491330603,526687285703657.1,69135888793521.36,NA
2022-06-06,1413868894916125.8,531939971886243.44,74167984271724.78,TRUE
2022-06-07,1421389679088799.5,547031600545630.4,78912412837478.9,NA
2022-06-08,1439359566051176.8,576409672652641.75,84067759102732.89,TRUE
2022-06-09,1482031707808692.8,606646577680686.9,89149636808405.05,NA
2022-06-10,1510067317749576,620717940316391,92726078837637.92,TRUE
2022-06-11,1509570287663968.8,621476781289923.4,95602354673000.3,NA
2022-06-12,1508616218640809.2,626911159099796.1,99025630759036.22,TRUE
2022-06-13,1499459942888128.8,645700124921734.1,102449908305495.5,NA
2022-06-14,1481877353809492.8,669611631971279.4,104970068921102.75,TRUE
2022-06-15,1464118956041624.2,689840032929561.6,106493603232109.66,NA
2022-06-16,1438818766625155.2,706371188887788.1,108084769277583.95,TRUE
2022-06-17,1438092122747910,747478083491944.1,112424912159640.72,NA
2022-06-18,1467294700475019.5,808608804262170.25,118611368811780.73,TRUE
2022-06-19,1491006395754373.8,844625232363452,123660993115656,NA
2022-06-20,1505270808550315.2,859146959470473.9,128062093323086.3,TRUE
2022-06-21,1504871106666504.8,865876475135998.9,132409642225733.31,NA
2022-06-22,1487033205631693.8,867657334844707.4,136995532190543.27,TRUE
2022-06-23,1480499182801037.2,882861693733319.1,143479530226028.2,NA
2022-06-24,1475810536371261,904095610119016.6,150763176943644.6,TRUE
2022-06-25,1450854535863904.8,904119840132999.25,160141740322554.62,NA
2022-06-26,1424387493892866.5,888838800336717.1,171610794352749.8,TRUE
2022-06-27,1397998750416966.5,875446473174853.4,177486473975705.62,NA
2022-06-28,1372169475356290.2,856517208149758.1,178608870362728.47,TRUE
2022-06-29,1340170259508943.8,822866616020765.1,180130221590926.53,NA
2022-06-30,1287747950869491.5,787922307314464.9,182534913919381.44,TRUE
2022-07-01,1256494555199586.8,774590493808614.6,186377451156691.84,NA
2022-07-02,1260306180709086.5,780018154773045,190852563820289,TRUE
2022-07-03,1264946422909522.2,786529902267853.9,194644049414458.5,NA
2022-07-04,1278160449592862.2,785446685117316.75,198297906729450.5,TRUE
2022-07-05,1296670085443174.2,771276879999687.1,201814135765265,NA
2022-07-06,1312224825823735.8,752826134233835.6,205285245895650.34,TRUE
2022-07-07,1339892613914053.5,739903709802757.5,208711237120606.5,NA
2022-07-08,1347558112526303.2,704236623060467.6,209410764338018.44,TRUE
2022-07-09,1352952658254259.2,648297838861699.5,207383827547886.16,NA
2022-07-10,1391496355150030.8,617225476041467.25,205613572868557.66,TRUE
2022-07-11,1423576245909664.2,603904760285907.25,204100000300032.9,NA
2022-07-12,1454409162729498.2,594633202042256.5,202248137050650.22,TRUE
2022-07-13,1487451918317347.2,588087505332878,200057983120409.62,NA
2022-07-14,1493962435318056.2,565895515021052,195869771500799.06,TRUE
2022-07-15,1481185650674887.2,533765134205097.25,189683502191818.53,NA
2022-07-16,1471234294866300.2,518935606753814.44,180203907214305.88,TRUE
2022-07-17,1466510249382562,516643638439582.3,167430986568261.1,NA
2022-07-18,1465424174264852.5,509695246817717.44,159048605312208.66,TRUE
2022-07-19,1482740375616381,505418194552099.1,155056763446148.6,NA
2022-07-20,1525188262639041.8,512996870883393.5,150303222892972.75,TRUE
2022-07-21,1573182755048586.8,523231551753389.94,144787983652681.16,NA
2022-07-22,1585131847083363,513216025384331.06,137956541916675.16,TRUE
2022-07-23,1561035538743370.5,482950291776216.94,129808897684954.73,NA
2022-07-24,1548428748291149.2,459108455253108.75,122671403833967.03,TRUE
2022-07-25,1547311475726699.2,441690515815006.6,116544060363712.06,NA
2022-07-26,1533118425847832,425432627367937.7,110294395996661.6,TRUE
2022-07-27,1505849598654547.8,410334789911902,103922410732815.62,NA
2022-07-28,1479707799727873.5,394394585726932.25,98366091223470.86,TRUE
2022-07-29,1454693029067809.5,377612014813028.44,93625437468627.27,NA
2022-07-30,1400657741092203.5,357032651769933.7,88327225930014.56,TRUE
2022-07-31,1317601935801055.8,332656496597647.94,82471456607632.77,NA
2022-08-01,1259411352922455.8,312405603814252.2,76982511600669.34,NA
2022-08-02,1226085992456403.2,296279973419746.5,71860390909124.27,TRUE
2022-08-03,1194012691680891.5,281889754520252.25,67105094532997.555,NA
2022-08-04,1163191450595920.2,269234947115769.38,62716622472289.2,TRUE
2022-08-05,1158745505700620.2,260082686524358.7,59868131393964.23,NA
2022-08-06,1180674856994991.8,254432972746020.16,58559621298022.625,TRUE
2022-08-07,1180098294197024.5,245659949839133.75,57446547440824.97,NA
2022-08-08,1157015817306718.2,233763617803699.44,56528909822371.25,TRUE
2022-08-09,1121770902843549.5,218257571638695.16,56328046201817.555,NA
2022-08-10,1074363550807518.1,199141811344120.9,56843956579163.88,TRUE
2022-08-11,1058471537662331,193147540595285.2,57035140829972.125,NA
2022-08-12,1074094863407988.2,200274759392188.06,56901598954242.27,TRUE
2022-08-13,1094918245794309.6,213863406050038.1,57126586703775.9,NA
2022-08-14,1107643171047224,224914764184675.94,56699953697840.29,TRUE
2022-08-15,1109002890882716.8,229837121023101.66,55355473198292.87,NA
2022-08-16,1126840875818909,239385945981034.53,54225616482661.85,TRUE
2022-08-17,1169255582989207.5,259349027641251.7,53901057212141.84,NA
2022-08-18,1206976263633078.2,281919521740725.3,53443808735436.16,TRUE
2022-08-19,1248203995248871.2,301291681132813.2,52919645048285.49,NA
2022-08-20,1305354986824964.2,317946966363038.9,53701789688960.125,TRUE
2022-08-21,1355308300026592.8,329244898430108.94,55339831107478.125,NA
2022-08-22,1383791152429621.2,334378197129806.06,56909387204652.04,TRUE
2022-08-23,1390803544034050,333346862462130.3,58410457980481.87,NA
2022-08-24,1405401290947171.2,336216812001698.94,59342973457593.47,TRUE
2022-08-25,1427584393168985.8,342988045748511.75,59706933635986.85,NA
2022-08-26,1424309093187892.8,344621419890518.94,59377979167868.63,TRUE
2022-08-27,1395575391003892.8,341116934427720.3,58356110053238.82,NA
2022-08-28,1378194921861404.2,341323885497021.75,57426572728024.02,TRUE
2022-08-29,1372167685760427,345242273098423.2,56589367192224.24,NA
2022-08-30,1377493682700961.2,350695690325428.2,54909024976196.75,TRUE
2022-08-31,1394172912683007,357684137178036.8,52385546079941.555,NA
2022-09-01,1400331844918994.2,354711567273525.4,50817954346513.17,NA
2022-09-02,1395970479408922.8,341777980611893.9,50206249775911.61,TRUE
2022-09-03,1375249717387544.2,324772246835388.3,50042813313565.234,NA
2022-09-04,1338169558854858.5,303694365944008.56,50327644959474.05,TRUE
2022-09-05,1300937180114174.2,284546346532350.06,50769308489062.11,NA
2022-09-06,1263552581165491.2,267328188600412.75,51367803902329.4,TRUE
2022-09-07,1224182278155164,248020081419443.38,52882908968522.68,NA
2022-09-08,1182826271083192.5,226622024989441.94,55314623687641.945,TRUE
2022-09-09,1156538354263664,211692472229671.9,56594982885960.664,NA
2022-09-10,1145318527696578.2,203231423140133.34,56723986563478.836,TRUE
2022-09-11,1126065807007021,195514086639861.2,57050469302694.57,NA
2022-09-12,1098780192194992.5,188540462728855.47,57574431103607.87,TRUE
2022-09-13,1077640397016763.9,184466263206682.47,58390795627823.33,NA
2022-09-14,1053746955379235.2,176938717370240.75,59999632852715.086,TRUE
2022-09-15,1034582602226156.8,168711813746713.44,62779645736809.625,NA
2022-09-16,1020822921626735.2,161349657731771.28,65682036960935.305,TRUE
2022-09-17,993030761291086,151862404992804.12,66575467617698.984,NA
2022-09-18,960873814766533.75,142789909562147.7,66019236014813.484,TRUE
2022-09-19,953362004052716.6,136236145472042.9,66372028505232.04,NA
2022-09-20,945387546526948.75,127536161966129.05,68047975799441.29,TRUE
2022-09-21,917789509714983,116366875928777.67,70576256847643.125,NA
2022-09-22,868348728224930.1,106692854125614.53,73199347931221.14,TRUE
2022-09-23,808030188050934.4,99273572774187.52,75680461881711.45,NA
2022-09-24,768988270208424.25,94880223917042.23,77843962001884.14,TRUE
2022-09-25,751855800281214.25,93384959682854.02,80296257658974.69,NA
2022-09-26,743692350250010,92377484250027.52,83595011815701.625,TRUE
2022-09-27,741010538046170,91516755939069.3,86596957576804.78,NA
2022-09-28,737545390389932.9,89034796895955.52,87951643511842.81,TRUE
2022-09-29,739422487898679.25,85965165229602.3,88162397152944.56,NA
2022-09-30,721386958759972.1,79555155167388.28,89231409678095.92,TRUE
2022-10-01,NA,NA,NA,NA
2022-10-02,NA,NA,NA,TRUE
2022-10-03,NA,NA,NA,NA
2022-10-04,NA,NA,NA,TRUE
2022-10-05,NA,NA,NA,NA
2022-10-06,NA,NA,NA,TRUE
2022-10-07,NA,NA,NA,NA
2022-10-08,NA,NA,NA,TRUE
2022-10-09,NA,NA,NA,NA
2022-10-10,NA,NA,NA,TRUE
